stddev_open,close_perc,history_secs,abs_slope_max,win_secs,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
150.0,0.7,2.0,5e-05,1.0,0.0333,1,29,3.0159,1.1519,35.69,0.0,30
150.0,0.3,0.5,5e-05,0.2,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.3,0.5,5e-05,0.5,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.3,0.5,5e-05,1.0,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.5,0.5,5e-05,0.2,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.5,0.5,5e-05,0.5,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.5,0.5,5e-05,1.0,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.7,0.5,5e-05,0.2,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.7,0.5,5e-05,0.5,0.0333,1,29,3.017,1.1137,36.82,0.0,30
150.0,0.7,0.5,5e-05,1.0,0.0333,1,29,3.017,1.1137,36.82,0.0,30
300.0,0.3,1.0,5e-05,0.2,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.3,1.0,5e-05,0.5,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.3,1.0,5e-05,1.0,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.3,2.0,5e-05,0.2,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.3,2.0,5e-05,0.5,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.3,2.0,5e-05,1.0,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.5,1.0,5e-05,0.2,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.5,1.0,5e-05,0.5,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.5,1.0,5e-05,1.0,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.5,2.0,5e-05,0.2,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.5,2.0,5e-05,0.5,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.5,2.0,5e-05,1.0,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.7,1.0,5e-05,0.2,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.7,1.0,5e-05,0.5,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.7,1.0,5e-05,1.0,0.0333,1,29,3.1452,0.9852,4.99,0.0,30
300.0,0.7,2.0,5e-05,0.2,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.7,2.0,5e-05,0.5,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.7,2.0,5e-05,1.0,0.0333,1,29,3.1452,0.9905,4.99,0.0,30
300.0,0.3,0.5,0.0005,0.2,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.3,0.5,0.0005,0.5,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.3,0.5,0.0005,1.0,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.5,0.5,0.0005,0.2,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.5,0.5,0.0005,0.5,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.5,0.5,0.0005,1.0,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.7,0.5,0.0005,0.2,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.7,0.5,0.0005,0.5,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.7,0.5,0.0005,1.0,0.0,0,30,2.7455,0.9022,9.82,62.18,30
300.0,0.3,0.5,0.0001,0.2,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.3,0.5,0.0001,0.5,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.3,0.5,0.0001,1.0,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.5,0.5,0.0001,0.2,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.5,0.5,0.0001,0.5,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.5,0.5,0.0001,1.0,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.7,0.5,0.0001,0.2,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.7,0.5,0.0001,0.5,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.7,0.5,0.0001,1.0,0.0,0,30,2.9182,0.9922,8.0,0.0,30
300.0,0.3,0.5,5e-05,0.2,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.3,0.5,5e-05,0.5,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.3,0.5,5e-05,1.0,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.5,0.5,5e-05,0.2,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.5,0.5,5e-05,0.5,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.5,0.5,5e-05,1.0,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.7,0.5,5e-05,0.2,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.7,0.5,5e-05,0.5,0.0,0,30,3.1465,0.9852,6.33,0.0,30
300.0,0.7,0.5,5e-05,1.0,0.0,0,30,3.1465,0.9852,6.33,0.0,30
