open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,low_hz,high_hz,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
10.0,4.0,800.0,250.0,1.0,300.0,4000.0,0.4667,14,16,0.2357,1.7757,37.29,119.06,30
8.0,4.0,500.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.2375,1.6568,41.37,502.58,30
8.0,4.0,500.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.2375,1.6568,41.37,502.58,30
12.0,2.0,800.0,100.0,1.0,150.0,4000.0,0.4667,14,16,0.2477,1.6137,53.96,87.06,30
12.0,2.0,800.0,250.0,1.0,150.0,4000.0,0.4667,14,16,0.2477,1.6137,53.96,87.06,30
12.0,4.0,800.0,100.0,1.0,150.0,4000.0,0.4667,14,16,0.2566,1.452,53.96,122.66,30
12.0,4.0,800.0,250.0,1.0,150.0,4000.0,0.4667,14,16,0.2566,1.452,53.96,122.66,30
8.0,4.0,300.0,100.0,0.3,150.0,4000.0,0.4667,14,16,0.2594,1.3947,197.77,481.95,30
8.0,4.0,300.0,250.0,0.3,150.0,4000.0,0.4667,14,16,0.2594,1.3947,197.77,481.95,30
8.0,6.0,500.0,100.0,0.3,300.0,4000.0,0.4667,14,16,0.2766,1.6873,44.55,616.66,30
8.0,6.0,500.0,250.0,0.3,300.0,4000.0,0.4667,14,16,0.2766,1.6873,44.55,616.66,30
8.0,4.0,300.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.2879,1.3733,197.1,481.28,30
8.0,4.0,300.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.2879,1.3733,197.1,481.28,30
8.0,6.0,500.0,100.0,0.3,150.0,4000.0,0.4667,14,16,0.3041,1.6241,20.14,646.66,30
8.0,6.0,500.0,250.0,0.3,150.0,4000.0,0.4667,14,16,0.3041,1.6241,20.14,646.66,30
12.0,6.0,800.0,100.0,1.0,300.0,4000.0,0.4667,14,16,0.3699,1.3066,59.44,230.48,30
12.0,6.0,800.0,250.0,1.0,300.0,4000.0,0.4667,14,16,0.3699,1.3066,59.44,230.48,30
10.0,4.0,500.0,100.0,0.3,300.0,3400.0,0.4667,14,16,0.4141,1.5754,44.92,422.32,30
10.0,4.0,500.0,250.0,0.3,300.0,3400.0,0.4667,14,16,0.4141,1.5754,44.92,422.32,30
10.0,4.0,500.0,100.0,0.3,300.0,4000.0,0.4667,14,16,0.4154,1.5921,44.92,422.32,30
10.0,4.0,500.0,250.0,0.3,300.0,4000.0,0.4667,14,16,0.4154,1.5921,44.92,422.32,30
8.0,6.0,300.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.4258,1.2745,69.1,765.19,30
8.0,6.0,300.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.4258,1.2745,69.1,765.19,30
12.0,2.0,500.0,100.0,1.0,300.0,4000.0,0.4667,14,16,0.4406,1.1399,59.44,466.48,30
12.0,2.0,500.0,250.0,1.0,300.0,4000.0,0.4667,14,16,0.4406,1.1399,59.44,466.48,30
12.0,2.0,800.0,100.0,1.0,150.0,3400.0,0.4667,14,16,0.4466,1.5993,29.56,87.06,30
12.0,2.0,800.0,250.0,1.0,150.0,3400.0,0.4667,14,16,0.4466,1.5993,29.56,87.06,30
10.0,6.0,800.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.4484,1.8258,17.56,186.89,30
10.0,6.0,800.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.4484,1.8258,17.56,186.89,30
10.0,2.0,500.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.4514,1.5508,18.35,274.89,30
10.0,2.0,500.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.4514,1.5508,18.35,274.89,30
12.0,4.0,800.0,100.0,1.0,150.0,3400.0,0.4667,14,16,0.452,1.4506,29.56,119.06,30
12.0,4.0,800.0,250.0,1.0,150.0,3400.0,0.4667,14,16,0.452,1.4506,29.56,119.06,30
12.0,4.0,500.0,100.0,1.0,300.0,4000.0,0.4667,14,16,0.4566,1.0753,59.44,467.82,30
12.0,4.0,500.0,250.0,1.0,300.0,4000.0,0.4667,14,16,0.4566,1.0753,59.44,467.82,30
12.0,6.0,800.0,100.0,1.0,300.0,3400.0,0.4667,14,16,0.4686,1.3119,35.04,187.55,30
12.0,6.0,800.0,250.0,1.0,300.0,3400.0,0.4667,14,16,0.4686,1.3119,35.04,187.55,30
10.0,6.0,500.0,100.0,0.3,300.0,3400.0,0.4667,14,16,0.478,1.4713,44.92,491.06,30
10.0,6.0,500.0,250.0,0.3,300.0,3400.0,0.4667,14,16,0.478,1.4713,44.92,491.06,30
10.0,6.0,500.0,100.0,0.3,300.0,4000.0,0.4667,14,16,0.4786,1.472,44.92,491.06,30
10.0,6.0,500.0,250.0,0.3,300.0,4000.0,0.4667,14,16,0.4786,1.472,44.92,491.06,30
10.0,2.0,500.0,100.0,0.3,150.0,4000.0,0.4667,14,16,0.4867,1.5508,18.35,274.89,30
10.0,2.0,500.0,250.0,0.3,150.0,4000.0,0.4667,14,16,0.4867,1.5508,18.35,274.89,30
10.0,2.0,300.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.5163,1.1776,172.8,340.59,30
10.0,2.0,300.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.5163,1.1776,172.8,340.59,30
10.0,2.0,300.0,100.0,0.3,150.0,4000.0,0.4667,14,16,0.5249,1.1783,172.8,340.59,30
10.0,2.0,300.0,250.0,0.3,150.0,4000.0,0.4667,14,16,0.5249,1.1783,172.8,340.59,30
10.0,6.0,300.0,100.0,1.0,150.0,4000.0,0.4667,14,16,0.574,0.78,393.89,577.54,30
10.0,6.0,300.0,250.0,1.0,150.0,4000.0,0.4667,14,16,0.574,0.78,393.89,577.54,30
10.0,6.0,300.0,100.0,1.0,150.0,3400.0,0.4667,14,16,0.6027,0.7193,483.89,498.87,30
10.0,6.0,300.0,250.0,1.0,150.0,3400.0,0.4667,14,16,0.6027,0.7193,483.89,498.87,30
12.0,4.0,500.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.6134,1.3501,161.02,299.73,30
12.0,4.0,500.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.6134,1.3501,161.02,299.73,30
12.0,4.0,500.0,100.0,0.3,150.0,4000.0,0.4667,14,16,0.6254,1.3328,161.02,299.73,30
12.0,4.0,500.0,250.0,0.3,150.0,4000.0,0.4667,14,16,0.6254,1.3328,161.02,299.73,30
12.0,6.0,500.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.6462,1.2762,161.02,366.47,30
12.0,6.0,500.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.6462,1.2762,161.02,366.47,30
12.0,6.0,500.0,100.0,0.3,150.0,4000.0,0.4667,14,16,0.6582,1.2615,161.02,366.47,30
12.0,6.0,500.0,250.0,0.3,150.0,4000.0,0.4667,14,16,0.6582,1.2615,161.02,366.47,30
12.0,6.0,500.0,100.0,0.3,300.0,3400.0,0.4667,14,16,0.6615,1.2222,168.35,377.18,30
12.0,6.0,500.0,250.0,0.3,300.0,3400.0,0.4667,14,16,0.6615,1.2222,168.35,377.18,30
12.0,6.0,500.0,100.0,0.3,300.0,4000.0,0.4667,14,16,0.6642,1.2249,168.35,377.18,30
12.0,6.0,500.0,250.0,0.3,300.0,4000.0,0.4667,14,16,0.6642,1.2249,168.35,377.18,30
12.0,4.0,300.0,100.0,0.3,150.0,4000.0,0.4667,14,16,0.6926,0.9793,315.47,260.92,30
12.0,4.0,300.0,250.0,0.3,150.0,4000.0,0.4667,14,16,0.6926,0.9793,315.47,260.92,30
12.0,4.0,300.0,100.0,0.3,150.0,3400.0,0.4667,14,16,0.7313,0.9786,326.13,310.25,30
12.0,4.0,300.0,250.0,0.3,150.0,3400.0,0.4667,14,16,0.7313,0.9786,326.13,310.25,30
12.0,6.0,300.0,100.0,1.0,150.0,4000.0,0.4667,14,16,0.738,0.684,293.22,708.2,30
12.0,6.0,300.0,250.0,1.0,150.0,4000.0,0.4667,14,16,0.738,0.684,293.22,708.2,30
12.0,6.0,300.0,100.0,1.0,150.0,3400.0,0.4667,14,16,0.8153,0.6826,348.82,465.27,30
12.0,6.0,300.0,250.0,1.0,150.0,3400.0,0.4667,14,16,0.8153,0.6826,348.82,465.27,30
6.0,2.0,500.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.1305,2.1125,13.36,379.92,30
6.0,2.0,500.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.1305,2.1125,13.36,379.92,30
8.0,2.0,800.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.1365,1.8958,21.29,115.16,30
8.0,2.0,800.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.1365,1.8985,21.29,115.16,30
8.0,2.0,800.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.1365,1.8958,21.29,115.16,30
8.0,2.0,800.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.1365,1.8985,21.29,115.16,30
6.0,2.0,500.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.1372,2.1585,13.36,379.92,30
6.0,2.0,500.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.1372,2.1585,13.36,379.92,30
8.0,4.0,800.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.1425,2.2292,20.05,150.5,30
8.0,4.0,800.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.1425,2.2292,20.05,150.5,30
8.0,4.0,800.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.1461,2.2315,20.05,154.09,30
8.0,4.0,800.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.1461,2.2315,20.05,154.09,30
6.0,4.0,500.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.1518,1.9678,15.99,504.58,30
6.0,4.0,500.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.1518,1.9678,15.99,504.58,30
6.0,4.0,500.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.1538,1.9278,15.99,505.92,30
6.0,4.0,500.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.1538,1.9278,15.99,505.92,30
8.0,4.0,800.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.1633,2.094,40.57,150.76,30
8.0,4.0,800.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.1633,2.094,40.57,150.76,30
6.0,4.0,500.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.1661,1.9354,15.99,504.58,30
6.0,4.0,500.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.1661,1.9354,15.99,504.58,30
6.0,4.0,500.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.1681,1.9301,15.99,505.25,30
6.0,4.0,500.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.1681,1.9301,15.99,505.25,30
6.0,6.0,800.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.176,2.2706,13.38,333.25,30
6.0,6.0,800.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.176,2.2706,13.38,333.25,30
8.0,4.0,500.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.1782,1.7669,45.37,508.58,30
8.0,4.0,500.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.1782,1.7669,45.37,508.58,30
8.0,6.0,800.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.1821,2.1281,20.05,266.76,30
8.0,6.0,800.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.1821,2.1281,20.05,266.76,30
8.0,6.0,800.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.1875,2.1588,20.05,330.76,30
8.0,6.0,800.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.1875,2.1588,20.05,330.76,30
8.0,2.0,500.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.1906,1.9153,23.47,395.25,30
8.0,2.0,500.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.1906,1.9153,23.47,395.25,30
8.0,2.0,500.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.198,1.876,20.14,395.25,30
8.0,2.0,500.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.198,1.876,20.14,395.25,30
8.0,4.0,500.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.2182,1.7036,20.14,550.58,30
8.0,4.0,500.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.2182,1.7036,20.14,550.58,30
8.0,2.0,300.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.223,1.5804,197.77,469.62,30
8.0,2.0,300.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.223,1.5804,197.77,469.62,30
10.0,2.0,800.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.231,1.7977,37.29,87.06,30
10.0,2.0,800.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.231,1.797,37.29,87.06,30
10.0,2.0,800.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.231,1.7977,37.29,87.06,30
10.0,2.0,800.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.231,1.797,37.29,87.06,30
6.0,6.0,500.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.236,1.8206,37.89,603.99,30
6.0,6.0,500.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.236,1.8206,37.89,603.99,30
8.0,2.0,300.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.2376,1.5456,197.1,469.62,30
8.0,2.0,300.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.2376,1.5456,197.1,469.62,30
6.0,6.0,500.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.2426,1.8486,37.89,603.99,30
6.0,6.0,500.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.2426,1.8486,37.89,603.99,30
6.0,6.0,500.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.2486,1.816,37.89,615.99,30
6.0,6.0,500.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.2486,1.816,37.89,615.99,30
12.0,2.0,800.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.2517,1.5624,57.96,87.06,30
12.0,2.0,800.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.2517,1.5624,57.96,87.06,30
6.0,6.0,500.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.256,1.8326,37.89,615.99,30
6.0,6.0,500.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.256,1.8326,37.89,615.99,30
12.0,4.0,800.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.2606,1.4933,57.96,122.66,30
12.0,4.0,800.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.2606,1.4933,57.96,122.66,30
8.0,6.0,500.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.276,1.712,44.55,616.66,30
8.0,6.0,500.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.276,1.712,44.55,616.66,30
6.0,4.0,300.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.294,1.1873,107.12,679.21,30
6.0,4.0,300.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.294,1.1873,107.12,679.21,30
8.0,4.0,300.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.3033,1.056,110.46,679.87,30
8.0,4.0,300.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.3033,1.056,110.46,679.87,30
6.0,4.0,300.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.3106,1.194,107.12,679.21,30
6.0,4.0,300.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.3106,1.194,107.12,679.21,30
8.0,4.0,300.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.33,1.024,109.79,679.87,30
8.0,4.0,300.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.33,1.024,109.79,679.87,30
10.0,6.0,800.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.3411,1.6271,37.29,224.48,30
10.0,6.0,800.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.3411,1.6271,37.29,224.48,30
10.0,6.0,800.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.3471,1.6331,37.29,289.15,30
10.0,6.0,800.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.3471,1.6331,37.29,289.15,30
6.0,6.0,300.0,100.0,1.0,150.0,4000.0,0.4333,13,17,0.3667,1.0627,347.79,568.97,30
6.0,6.0,300.0,250.0,1.0,150.0,4000.0,0.4333,13,17,0.3667,1.0627,347.79,568.97,30
6.0,6.0,300.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.3721,1.1481,235.12,618.69,30
6.0,6.0,300.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.3721,1.1481,235.12,618.69,30
6.0,6.0,300.0,100.0,1.0,150.0,3400.0,0.4333,13,17,0.3747,1.0601,221.12,687.64,30
6.0,6.0,300.0,250.0,1.0,150.0,3400.0,0.4333,13,17,0.3747,1.0601,221.12,687.64,30
6.0,6.0,300.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.3881,1.1548,235.12,663.35,30
6.0,6.0,300.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.3881,1.1548,235.12,663.35,30
8.0,6.0,300.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.3939,1.3206,69.77,765.19,30
8.0,6.0,300.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.3939,1.3206,69.77,765.19,30
8.0,6.0,300.0,100.0,1.0,150.0,4000.0,0.4333,13,17,0.4014,0.8934,348.46,568.97,30
8.0,6.0,300.0,250.0,1.0,150.0,4000.0,0.4333,13,17,0.4014,0.8934,348.46,568.97,30
8.0,6.0,300.0,100.0,1.0,150.0,3400.0,0.4333,13,17,0.4301,0.8934,221.79,724.97,30
8.0,6.0,300.0,250.0,1.0,150.0,3400.0,0.4333,13,17,0.4301,0.8934,221.79,724.97,30
10.0,2.0,800.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.4346,1.9853,17.56,87.06,30
10.0,2.0,800.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.4346,1.9846,17.56,87.06,30
10.0,2.0,800.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.4346,1.9853,17.56,87.06,30
10.0,2.0,800.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.4346,1.9846,17.56,87.06,30
12.0,2.0,800.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.4506,1.5486,33.56,87.06,30
12.0,2.0,800.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.4506,1.5486,33.56,87.06,30
12.0,4.0,800.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.4553,1.492,33.56,119.06,30
12.0,4.0,800.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.4553,1.492,33.56,119.06,30
10.0,4.0,300.0,100.0,1.0,300.0,3400.0,0.4333,13,17,0.4679,0.8979,113.22,633.11,30
10.0,4.0,300.0,250.0,1.0,300.0,3400.0,0.4333,13,17,0.4679,0.8979,113.22,633.11,30
10.0,4.0,300.0,100.0,1.0,300.0,4000.0,0.4333,13,17,0.4685,0.8519,113.22,633.11,30
10.0,4.0,300.0,250.0,1.0,300.0,4000.0,0.4333,13,17,0.4685,0.8519,113.22,633.11,30
12.0,2.0,500.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.5941,1.4654,161.02,193.06,30
12.0,2.0,500.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.5941,1.4654,161.02,193.06,30
12.0,4.0,800.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.5946,1.7773,160.89,119.06,30
12.0,4.0,800.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.5946,1.7806,160.89,119.06,30
12.0,4.0,800.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.5946,1.7773,160.89,119.06,30
12.0,4.0,800.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.5946,1.7806,160.89,119.06,30
10.0,6.0,300.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.5953,1.0193,172.8,419.64,30
10.0,6.0,300.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.5953,1.0193,172.8,419.64,30
12.0,6.0,800.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.5953,1.7293,160.89,119.73,30
12.0,6.0,800.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.5953,1.7293,160.89,119.73,30
10.0,6.0,300.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.5973,1.022,172.8,419.64,30
10.0,6.0,300.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.5973,1.022,172.8,419.64,30
12.0,6.0,800.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.6053,1.728,160.89,183.73,30
12.0,6.0,800.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.6053,1.728,160.89,183.73,30
12.0,2.0,500.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.6094,1.4654,161.02,193.06,30
12.0,2.0,500.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.6094,1.4654,161.02,193.06,30
12.0,4.0,500.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.6208,1.3208,168.35,302.4,30
12.0,4.0,500.0,100.0,0.3,300.0,4000.0,0.4333,13,17,0.6208,1.3081,168.35,302.4,30
12.0,4.0,500.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.6208,1.3208,168.35,302.4,30
12.0,4.0,500.0,250.0,0.3,300.0,4000.0,0.4333,13,17,0.6208,1.3081,168.35,302.4,30
12.0,2.0,300.0,100.0,0.3,150.0,4000.0,0.4333,13,17,0.7256,1.0749,315.47,253.26,30
12.0,2.0,300.0,250.0,0.3,150.0,4000.0,0.4333,13,17,0.7256,1.0749,315.47,253.26,30
12.0,2.0,300.0,100.0,0.3,150.0,3400.0,0.4333,13,17,0.7363,1.0736,326.13,253.26,30
12.0,2.0,300.0,250.0,0.3,150.0,3400.0,0.4333,13,17,0.7363,1.0736,326.13,253.26,30
12.0,4.0,300.0,100.0,0.3,300.0,3400.0,0.4333,13,17,0.7589,0.9962,333.47,327.17,30
12.0,4.0,300.0,250.0,0.3,300.0,3400.0,0.4333,13,17,0.7589,0.9962,333.47,327.17,30
8.0,4.0,800.0,100.0,0.3,150.0,4000.0,0.4,12,18,0.1425,2.1272,19.34,150.5,30
8.0,4.0,800.0,250.0,0.3,150.0,4000.0,0.4,12,18,0.1425,2.1272,19.34,150.5,30
8.0,2.0,800.0,100.0,0.3,150.0,3400.0,0.4,12,18,0.1484,2.2958,37.95,110.5,30
8.0,2.0,800.0,250.0,0.3,150.0,3400.0,0.4,12,18,0.1484,2.2958,37.95,110.5,30
6.0,2.0,300.0,100.0,0.3,150.0,3400.0,0.4,12,18,0.1703,1.777,191.1,449.62,30
6.0,2.0,300.0,250.0,0.3,150.0,3400.0,0.4,12,18,0.1703,1.777,191.1,449.62,30
6.0,2.0,300.0,100.0,0.3,150.0,4000.0,0.4,12,18,0.1763,1.767,191.1,449.62,30
6.0,2.0,300.0,250.0,0.3,150.0,4000.0,0.4,12,18,0.1763,1.767,191.1,449.62,30
8.0,6.0,800.0,100.0,0.3,150.0,4000.0,0.4,12,18,0.1821,2.0621,19.34,266.76,30
8.0,6.0,800.0,250.0,0.3,150.0,4000.0,0.4,12,18,0.1821,2.0621,19.34,266.76,30
8.0,6.0,800.0,100.0,0.3,150.0,3400.0,0.4,12,18,0.1985,2.0318,40.57,321.25,30
8.0,6.0,800.0,250.0,0.3,150.0,3400.0,0.4,12,18,0.1985,2.0318,40.57,321.25,30
8.0,2.0,500.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.2011,1.9578,22.65,395.25,30
8.0,2.0,500.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.2011,1.9578,22.65,395.25,30
8.0,4.0,500.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.2234,1.8114,44.55,508.58,30
8.0,4.0,500.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.2234,1.8114,44.55,508.58,30
6.0,2.0,300.0,100.0,1.0,300.0,4000.0,0.4,12,18,0.226,1.2873,235.12,485.86,30
6.0,2.0,300.0,250.0,1.0,300.0,4000.0,0.4,12,18,0.226,1.2873,235.12,485.86,30
6.0,2.0,300.0,100.0,1.0,300.0,3400.0,0.4,12,18,0.2266,1.2806,235.12,484.53,30
6.0,2.0,300.0,250.0,1.0,300.0,3400.0,0.4,12,18,0.2266,1.2806,235.12,484.53,30
8.0,2.0,300.0,100.0,1.0,300.0,4000.0,0.4,12,18,0.2313,1.1386,222.46,485.2,30
8.0,2.0,300.0,250.0,1.0,300.0,4000.0,0.4,12,18,0.2313,1.1386,222.46,485.2,30
6.0,4.0,300.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.2417,1.6297,191.1,493.58,30
6.0,4.0,300.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.2417,1.6297,191.1,493.58,30
8.0,2.0,300.0,100.0,1.0,300.0,3400.0,0.4,12,18,0.2446,1.0966,229.12,484.53,30
8.0,2.0,300.0,250.0,1.0,300.0,3400.0,0.4,12,18,0.2446,1.0966,229.12,484.53,30
6.0,4.0,300.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.2557,1.6517,191.1,493.58,30
6.0,4.0,300.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.2557,1.6517,191.1,493.58,30
6.0,6.0,300.0,100.0,0.3,150.0,4000.0,0.4,12,18,0.2986,1.512,191.1,573.86,30
6.0,6.0,300.0,250.0,0.3,150.0,4000.0,0.4,12,18,0.2986,1.512,191.1,573.86,30
6.0,6.0,300.0,100.0,0.3,150.0,3400.0,0.4,12,18,0.3073,1.5113,191.1,574.53,30
6.0,6.0,300.0,250.0,0.3,150.0,3400.0,0.4,12,18,0.3073,1.5113,191.1,574.53,30
6.0,6.0,300.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.3147,1.514,79.1,746.57,30
6.0,6.0,300.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.3147,1.514,79.1,746.57,30
6.0,6.0,300.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.3253,1.534,205.1,593.24,30
6.0,6.0,300.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.3253,1.534,205.1,593.24,30
10.0,4.0,800.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.3873,2.0273,44.12,147.16,30
10.0,4.0,800.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.3873,2.0213,44.12,147.16,30
10.0,4.0,800.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.3873,2.0273,44.12,147.16,30
10.0,4.0,800.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.3873,2.0213,44.12,147.16,30
10.0,6.0,800.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.3913,1.9246,44.12,151.16,30
10.0,6.0,800.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.3913,1.9246,44.12,151.16,30
10.0,2.0,500.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.3947,1.6968,44.92,298.32,30
10.0,2.0,500.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.3947,1.7221,44.92,298.32,30
10.0,2.0,500.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.3947,1.6968,44.92,298.32,30
10.0,2.0,500.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.3947,1.7221,44.92,298.32,30
10.0,6.0,800.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.3966,1.924,44.12,215.16,30
10.0,6.0,800.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.3966,1.924,44.12,215.16,30
