open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
10.0,8.0,500.0,100.0,0.3,0.4667,14,16,0.6888,1.1268,349.17,303.38,30
10.0,8.0,500.0,250.0,0.3,0.4667,14,16,0.6888,1.1268,349.17,303.38,30
10.0,8.0,500.0,400.0,0.3,0.4667,14,16,0.6888,1.1268,349.17,303.38,30
12.0,4.0,500.0,100.0,0.5,0.4667,14,16,0.6951,0.9897,55.75,387.82,30
12.0,4.0,500.0,250.0,0.5,0.4667,14,16,0.6951,0.9897,55.75,387.82,30
12.0,4.0,500.0,400.0,0.5,0.4667,14,16,0.6951,0.9897,55.75,387.82,30
10.0,8.0,150.0,400.0,0.5,0.4667,14,16,0.7474,0.9047,186.66,647.85,30
10.0,8.0,300.0,400.0,0.5,0.4667,14,16,0.7474,0.9047,186.66,647.85,30
8.0,8.0,150.0,400.0,0.1,0.4667,14,16,0.7576,1.1383,418.99,380.42,30
8.0,8.0,300.0,400.0,0.1,0.4667,14,16,0.7576,1.1383,418.99,380.42,30
14.0,2.0,150.0,400.0,1.0,0.4667,14,16,0.7636,0.7216,67.08,367.15,30
14.0,2.0,300.0,400.0,1.0,0.4667,14,16,0.7636,0.7216,67.08,367.15,30
10.0,8.0,150.0,400.0,0.3,0.4667,14,16,0.7641,0.9754,349.99,377.85,30
10.0,8.0,300.0,400.0,0.3,0.4667,14,16,0.7641,0.9754,349.99,377.85,30
12.0,8.0,800.0,100.0,0.5,0.4667,14,16,0.7729,1.2362,174.86,409.82,30
12.0,8.0,800.0,250.0,0.5,0.4667,14,16,0.7729,1.2362,174.86,409.82,30
12.0,8.0,800.0,400.0,0.5,0.4667,14,16,0.7729,1.2362,174.86,409.82,30
10.0,6.0,150.0,250.0,1.0,0.4667,14,16,0.7786,0.5913,335.96,579.75,30
12.0,6.0,500.0,100.0,0.5,0.4667,14,16,0.7851,0.9784,55.75,544.48,30
12.0,6.0,500.0,250.0,0.5,0.4667,14,16,0.7851,0.9784,55.75,544.48,30
12.0,6.0,500.0,400.0,0.5,0.4667,14,16,0.7851,0.9784,55.75,544.48,30
10.0,2.0,150.0,400.0,0.1,0.4667,14,16,0.7924,1.2297,313.77,87.06,30
10.0,2.0,300.0,400.0,0.1,0.4667,14,16,0.7924,1.2297,313.77,87.06,30
12.0,6.0,300.0,100.0,1.0,0.4667,14,16,0.7947,0.6213,348.63,484.48,30
12.0,6.0,300.0,250.0,1.0,0.4667,14,16,0.7947,0.6213,348.63,484.48,30
12.0,2.0,800.0,100.0,0.3,0.4667,14,16,0.809,1.4356,158.57,87.06,30
12.0,2.0,800.0,250.0,0.3,0.4667,14,16,0.809,1.4356,158.57,87.06,30
12.0,2.0,800.0,400.0,0.3,0.4667,14,16,0.809,1.4356,158.57,87.06,30
12.0,4.0,800.0,100.0,0.3,0.4667,14,16,0.8303,1.3256,158.57,119.73,30
12.0,4.0,800.0,250.0,0.3,0.4667,14,16,0.8303,1.3256,158.57,119.73,30
12.0,4.0,800.0,400.0,0.3,0.4667,14,16,0.8303,1.3256,158.57,119.73,30
12.0,6.0,800.0,100.0,0.3,0.4667,14,16,0.8303,1.3116,158.57,119.73,30
12.0,6.0,800.0,250.0,0.3,0.4667,14,16,0.8303,1.3116,158.57,119.73,30
12.0,6.0,800.0,400.0,0.3,0.4667,14,16,0.8303,1.3116,158.57,119.73,30
12.0,2.0,500.0,100.0,0.3,0.4667,14,16,0.8404,1.1658,158.7,193.06,30
12.0,2.0,500.0,250.0,0.3,0.4667,14,16,0.8404,1.1658,158.7,193.06,30
12.0,2.0,500.0,400.0,0.3,0.4667,14,16,0.8404,1.1658,158.7,193.06,30
12.0,6.0,150.0,400.0,0.5,0.4667,14,16,0.8434,0.8527,210.19,452.96,30
12.0,6.0,300.0,400.0,0.5,0.4667,14,16,0.8434,0.8527,210.19,452.96,30
14.0,4.0,150.0,400.0,1.0,0.4667,14,16,0.8592,0.6739,249.53,305.48,30
14.0,4.0,300.0,400.0,1.0,0.4667,14,16,0.8592,0.6739,249.53,305.48,30
12.0,8.0,500.0,100.0,0.5,0.4667,14,16,0.8649,0.9529,210.19,551.15,30
12.0,8.0,500.0,250.0,0.5,0.4667,14,16,0.8649,0.9529,210.19,551.15,30
12.0,8.0,500.0,400.0,0.5,0.4667,14,16,0.8649,0.9529,210.19,551.15,30
12.0,4.0,500.0,100.0,0.3,0.4667,14,16,0.8718,1.1091,158.7,193.73,30
12.0,4.0,500.0,250.0,0.3,0.4667,14,16,0.8718,1.1091,158.7,193.73,30
12.0,4.0,500.0,400.0,0.3,0.4667,14,16,0.8718,1.1091,158.7,193.73,30
10.0,6.0,500.0,100.0,0.1,0.4667,14,16,0.902,1.1373,258.65,254.24,30
10.0,6.0,500.0,250.0,0.1,0.4667,14,16,0.902,1.1373,258.65,254.24,30
10.0,6.0,500.0,400.0,0.1,0.4667,14,16,0.902,1.1373,258.65,254.24,30
10.0,6.0,150.0,400.0,0.1,0.4667,14,16,0.9029,1.0169,312.65,208.04,30
10.0,6.0,300.0,400.0,0.1,0.4667,14,16,0.9029,1.0169,312.65,208.04,30
12.0,6.0,500.0,100.0,0.3,0.4667,14,16,0.9051,1.0538,158.7,257.73,30
12.0,6.0,500.0,250.0,0.3,0.4667,14,16,0.9051,1.0538,158.7,257.73,30
12.0,6.0,500.0,400.0,0.3,0.4667,14,16,0.9051,1.0538,158.7,257.73,30
12.0,6.0,150.0,250.0,1.0,0.4667,14,16,0.9139,0.5573,348.63,618.41,30
12.0,8.0,800.0,100.0,0.3,0.4667,14,16,0.9196,1.2649,277.84,124.89,30
12.0,8.0,800.0,250.0,0.3,0.4667,14,16,0.9196,1.2649,277.84,124.89,30
12.0,8.0,800.0,400.0,0.3,0.4667,14,16,0.9196,1.2649,277.84,124.89,30
12.0,2.0,150.0,400.0,0.1,0.4667,14,16,0.927,1.0064,209.32,196.4,30
12.0,2.0,300.0,400.0,0.1,0.4667,14,16,0.927,1.0064,209.32,196.4,30
14.0,6.0,150.0,400.0,1.0,0.4667,14,16,0.9487,0.644,249.53,512.96,30
14.0,6.0,300.0,400.0,1.0,0.4667,14,16,0.9487,0.644,249.53,512.96,30
10.0,8.0,150.0,400.0,0.1,0.4667,14,16,0.949,0.9536,312.65,248.75,30
10.0,8.0,300.0,400.0,0.1,0.4667,14,16,0.949,0.9536,312.65,248.75,30
12.0,8.0,500.0,100.0,0.3,0.4667,14,16,0.9529,1.0149,313.15,142.89,30
12.0,8.0,500.0,250.0,0.3,0.4667,14,16,0.9529,1.0149,313.15,142.89,30
12.0,8.0,500.0,400.0,0.3,0.4667,14,16,0.9529,1.0149,313.15,142.89,30
12.0,6.0,150.0,400.0,0.3,0.4667,14,16,0.9561,0.9241,313.15,160.03,30
12.0,6.0,300.0,400.0,0.3,0.4667,14,16,0.9561,0.9241,313.15,160.03,30
12.0,8.0,150.0,400.0,0.5,0.4667,14,16,0.9654,0.81,210.19,610.96,30
12.0,8.0,300.0,400.0,0.5,0.4667,14,16,0.9654,0.81,210.19,610.96,30
12.0,4.0,150.0,400.0,0.1,0.4667,14,16,0.989,0.9397,362.65,88.37,30
12.0,4.0,300.0,400.0,0.1,0.4667,14,16,0.989,0.9397,362.65,88.37,30
12.0,8.0,150.0,400.0,0.3,0.4667,14,16,1.0007,0.8707,313.15,200.04,30
12.0,8.0,300.0,400.0,0.3,0.4667,14,16,1.0007,0.8707,313.15,200.04,30
14.0,8.0,500.0,100.0,1.0,0.4667,14,16,1.0116,0.7476,249.53,559.82,30
14.0,8.0,500.0,250.0,1.0,0.4667,14,16,1.0116,0.7476,249.53,559.82,30
14.0,8.0,500.0,400.0,1.0,0.4667,14,16,1.0116,0.7476,249.53,559.82,30
14.0,2.0,150.0,400.0,0.3,0.4667,14,16,1.0635,0.9169,189.81,87.06,30
14.0,2.0,300.0,400.0,0.3,0.4667,14,16,1.0635,0.9169,189.81,87.06,30
14.0,4.0,150.0,400.0,0.3,0.4667,14,16,1.0635,0.8729,189.81,87.06,30
14.0,4.0,300.0,400.0,0.3,0.4667,14,16,1.0635,0.8729,189.81,87.06,30
14.0,2.0,500.0,100.0,0.5,0.4667,14,16,1.0653,0.8993,191.61,87.06,30
14.0,2.0,500.0,250.0,0.5,0.4667,14,16,1.0653,0.8993,191.61,87.06,30
14.0,2.0,500.0,400.0,0.5,0.4667,14,16,1.0653,0.8993,191.61,87.06,30
14.0,4.0,500.0,100.0,0.5,0.4667,14,16,1.0653,0.8427,191.61,87.06,30
14.0,4.0,500.0,250.0,0.5,0.4667,14,16,1.0653,0.8427,191.61,87.06,30
14.0,4.0,500.0,400.0,0.5,0.4667,14,16,1.0653,0.8427,191.61,87.06,30
14.0,2.0,800.0,100.0,0.5,0.4667,14,16,1.066,1.1933,192.28,87.06,30
14.0,2.0,800.0,250.0,0.5,0.4667,14,16,1.066,1.1933,192.28,87.06,30
14.0,2.0,800.0,400.0,0.5,0.4667,14,16,1.066,1.1933,192.28,87.06,30
14.0,4.0,800.0,100.0,0.5,0.4667,14,16,1.066,1.118,192.28,87.06,30
14.0,4.0,800.0,250.0,0.5,0.4667,14,16,1.066,1.118,192.28,87.06,30
14.0,4.0,800.0,400.0,0.5,0.4667,14,16,1.066,1.118,192.28,87.06,30
14.0,6.0,800.0,100.0,0.5,0.4667,14,16,1.0873,1.1067,192.28,119.06,30
14.0,6.0,800.0,250.0,0.5,0.4667,14,16,1.0873,1.1067,192.28,119.06,30
14.0,6.0,800.0,400.0,0.5,0.4667,14,16,1.0873,1.1067,192.28,119.06,30
14.0,8.0,800.0,100.0,0.5,0.4667,14,16,1.088,1.102,192.28,119.73,30
14.0,8.0,800.0,250.0,0.5,0.4667,14,16,1.088,1.102,192.28,119.73,30
14.0,8.0,800.0,400.0,0.5,0.4667,14,16,1.088,1.102,192.28,119.73,30
14.0,6.0,500.0,100.0,0.5,0.4667,14,16,1.0967,0.8313,191.61,129.06,30
14.0,6.0,500.0,250.0,0.5,0.4667,14,16,1.0967,0.8313,191.61,129.06,30
14.0,6.0,500.0,400.0,0.5,0.4667,14,16,1.0967,0.8313,191.61,129.06,30
14.0,8.0,500.0,100.0,0.5,0.4667,14,16,1.108,0.826,191.61,243.06,30
14.0,8.0,500.0,250.0,0.5,0.4667,14,16,1.108,0.826,191.61,243.06,30
14.0,8.0,500.0,400.0,0.5,0.4667,14,16,1.108,0.826,191.61,243.06,30
14.0,6.0,150.0,400.0,0.5,0.4667,14,16,1.1265,0.7118,191.61,158.87,30
14.0,6.0,300.0,400.0,0.5,0.4667,14,16,1.1265,0.7118,191.61,158.87,30
14.0,8.0,150.0,400.0,0.5,0.4667,14,16,1.1539,0.7032,191.61,288.91,30
14.0,8.0,300.0,400.0,0.5,0.4667,14,16,1.1539,0.7032,191.61,288.91,30
6.0,2.0,800.0,100.0,0.5,0.4333,13,17,0.1325,2.1932,17.38,115.16,30
6.0,2.0,800.0,250.0,0.5,0.4333,13,17,0.1325,2.1932,17.38,115.16,30
6.0,2.0,800.0,400.0,0.5,0.4333,13,17,0.1325,2.1932,17.38,115.16,30
6.0,2.0,500.0,100.0,0.5,0.4333,13,17,0.1511,1.7291,19.32,394.58,30
6.0,2.0,500.0,250.0,0.5,0.4333,13,17,0.1511,1.7291,19.32,394.58,30
6.0,2.0,500.0,400.0,0.5,0.4333,13,17,0.1511,1.7291,19.32,394.58,30
6.0,4.0,500.0,100.0,0.5,0.4333,13,17,0.1726,1.6532,41.22,400.66,30
6.0,4.0,500.0,250.0,0.5,0.4333,13,17,0.1726,1.6532,41.22,400.66,30
6.0,4.0,500.0,400.0,0.5,0.4333,13,17,0.1726,1.6532,41.22,400.66,30
6.0,4.0,500.0,100.0,0.3,0.4333,13,17,0.1826,1.6946,41.22,412.66,30
6.0,4.0,500.0,250.0,0.3,0.4333,13,17,0.1826,1.6946,41.22,412.66,30
6.0,4.0,500.0,400.0,0.3,0.4333,13,17,0.1826,1.6946,41.22,412.66,30
8.0,2.0,500.0,100.0,0.5,0.4333,13,17,0.2246,1.5292,24.16,356.48,30
8.0,2.0,500.0,250.0,0.5,0.4333,13,17,0.2246,1.5292,24.16,356.48,30
8.0,2.0,500.0,400.0,0.5,0.4333,13,17,0.2246,1.5292,24.16,356.48,30
6.0,2.0,150.0,400.0,0.1,0.4333,13,17,0.2247,1.6054,113.55,408.58,30
6.0,2.0,300.0,400.0,0.1,0.4333,13,17,0.2247,1.6054,113.55,408.58,30
6.0,8.0,800.0,100.0,0.5,0.4333,13,17,0.2267,1.9194,17.38,305.32,30
6.0,8.0,800.0,250.0,0.5,0.4333,13,17,0.2267,1.9194,17.38,305.32,30
6.0,8.0,800.0,400.0,0.5,0.4333,13,17,0.2267,1.9194,17.38,305.32,30
6.0,6.0,500.0,100.0,0.5,0.4333,13,17,0.236,1.5666,41.22,499.32,30
6.0,6.0,500.0,250.0,0.5,0.4333,13,17,0.236,1.5666,41.22,499.32,30
6.0,6.0,500.0,400.0,0.5,0.4333,13,17,0.236,1.5666,41.22,499.32,30
6.0,8.0,800.0,100.0,0.3,0.4333,13,17,0.2367,1.9614,16.72,312.66,30
6.0,8.0,800.0,250.0,0.3,0.4333,13,17,0.2367,1.9614,16.72,312.66,30
6.0,8.0,800.0,400.0,0.3,0.4333,13,17,0.2367,1.9614,16.72,312.66,30
6.0,6.0,500.0,100.0,0.3,0.4333,13,17,0.2413,1.634,41.22,502.66,30
6.0,6.0,500.0,250.0,0.3,0.4333,13,17,0.2413,1.634,41.22,502.66,30
6.0,6.0,500.0,400.0,0.3,0.4333,13,17,0.2413,1.634,41.22,502.66,30
8.0,4.0,500.0,100.0,0.5,0.4333,13,17,0.2413,1.4046,24.16,358.56,30
8.0,4.0,500.0,250.0,0.5,0.4333,13,17,0.2413,1.4046,24.16,358.56,30
8.0,4.0,500.0,400.0,0.5,0.4333,13,17,0.2413,1.4046,24.16,358.56,30
6.0,6.0,150.0,400.0,0.3,0.4333,13,17,0.2479,1.4573,195.82,445.13,30
6.0,6.0,300.0,400.0,0.3,0.4333,13,17,0.2479,1.4573,195.82,445.13,30
6.0,4.0,150.0,400.0,0.1,0.4333,13,17,0.2685,1.5305,265.33,308.14,30
6.0,4.0,300.0,400.0,0.1,0.4333,13,17,0.2685,1.5305,265.33,308.14,30
6.0,4.0,300.0,100.0,1.0,0.4333,13,17,0.276,1.1327,70.46,661.93,30
6.0,4.0,300.0,250.0,1.0,0.4333,13,17,0.276,1.1327,70.46,661.93,30
6.0,4.0,150.0,250.0,0.5,0.4333,13,17,0.286,1.2206,347.15,437.18,30
8.0,4.0,800.0,100.0,0.3,0.4333,13,17,0.2904,1.9504,91.34,119.73,30
8.0,4.0,800.0,250.0,0.3,0.4333,13,17,0.2904,1.9504,91.34,119.73,30
8.0,4.0,800.0,400.0,0.3,0.4333,13,17,0.2904,1.9504,91.34,119.73,30
8.0,2.0,500.0,100.0,0.3,0.4333,13,17,0.2925,1.5952,92.14,356.48,30
8.0,2.0,500.0,250.0,0.3,0.4333,13,17,0.2925,1.5952,92.14,356.48,30
8.0,2.0,500.0,400.0,0.3,0.4333,13,17,0.2925,1.5952,92.14,356.48,30
8.0,6.0,800.0,100.0,0.3,0.4333,13,17,0.294,1.816,91.34,123.33,30
8.0,6.0,800.0,250.0,0.3,0.4333,13,17,0.294,1.816,91.34,123.33,30
8.0,6.0,800.0,400.0,0.3,0.4333,13,17,0.294,1.816,91.34,123.33,30
8.0,4.0,300.0,100.0,1.0,0.4333,13,17,0.2974,0.9307,76.46,662.6,30
8.0,4.0,300.0,250.0,1.0,0.4333,13,17,0.2974,0.9307,76.46,662.6,30
6.0,6.0,300.0,100.0,0.5,0.4333,13,17,0.3082,1.2262,194.48,646.69,30
6.0,6.0,300.0,250.0,0.5,0.4333,13,17,0.3082,1.2262,194.48,646.69,30
8.0,4.0,500.0,100.0,0.3,0.4333,13,17,0.3086,1.4873,92.14,357.89,30
8.0,4.0,500.0,250.0,0.3,0.4333,13,17,0.3086,1.4873,92.14,357.89,30
8.0,4.0,500.0,400.0,0.3,0.4333,13,17,0.3086,1.4873,92.14,357.89,30
6.0,8.0,500.0,100.0,0.3,0.4333,13,17,0.3133,1.5686,195.67,465.32,30
6.0,8.0,500.0,250.0,0.3,0.4333,13,17,0.3133,1.5686,195.67,465.32,30
6.0,8.0,500.0,400.0,0.3,0.4333,13,17,0.3133,1.5686,195.67,465.32,30
6.0,4.0,150.0,250.0,1.0,0.4333,13,17,0.3281,1.0254,347.79,495.97,30
6.0,8.0,150.0,400.0,0.3,0.4333,13,17,0.3419,1.4106,195.82,567.8,30
6.0,8.0,300.0,400.0,0.3,0.4333,13,17,0.3419,1.4106,195.82,567.8,30
8.0,4.0,150.0,250.0,1.0,0.4333,13,17,0.3434,0.8647,353.12,497.97,30
6.0,2.0,150.0,100.0,0.5,0.4333,13,17,0.3603,1.0743,345.15,577.51,30
6.0,6.0,150.0,250.0,0.5,0.4333,13,17,0.3761,1.1427,557.82,477.27,30
6.0,6.0,150.0,250.0,0.3,0.4333,13,17,0.3767,1.1874,557.15,462.61,30
8.0,6.0,500.0,100.0,0.3,0.4333,13,17,0.3827,1.4354,92.14,423.89,30
8.0,6.0,500.0,250.0,0.3,0.4333,13,17,0.3827,1.4354,92.14,423.89,30
8.0,6.0,500.0,400.0,0.3,0.4333,13,17,0.3827,1.4354,92.14,423.89,30
8.0,4.0,150.0,250.0,0.5,0.4333,13,17,0.384,1.0287,329.25,442.56,30
8.0,6.0,150.0,400.0,0.3,0.4333,13,17,0.4032,1.2658,246.58,335.03,30
8.0,6.0,300.0,400.0,0.3,0.4333,13,17,0.4032,1.2658,246.58,335.03,30
10.0,2.0,150.0,400.0,0.3,0.4333,13,17,0.4155,1.2455,41.54,367.82,30
10.0,2.0,300.0,400.0,0.3,0.4333,13,17,0.4155,1.2455,41.54,367.82,30
10.0,2.0,300.0,100.0,0.5,0.4333,13,17,0.4805,0.8665,186.66,378.31,30
10.0,2.0,300.0,250.0,0.5,0.4333,13,17,0.4805,0.8665,186.66,378.31,30
10.0,2.0,300.0,100.0,1.0,0.4333,13,17,0.4825,0.7831,28.85,547.61,30
10.0,2.0,300.0,250.0,1.0,0.4333,13,17,0.4825,0.7831,28.85,547.61,30
8.0,2.0,150.0,100.0,0.5,0.4333,13,17,0.4829,0.9189,328.58,527.41,30
8.0,6.0,300.0,100.0,0.5,0.4333,13,17,0.4847,1.046,264.58,547.89,30
8.0,6.0,300.0,250.0,0.5,0.4333,13,17,0.4847,1.046,264.58,547.89,30
14.0,2.0,800.0,100.0,1.0,0.4333,13,17,0.4941,1.1441,67.08,87.06,30
14.0,2.0,800.0,250.0,1.0,0.4333,13,17,0.4941,1.1441,67.08,87.06,30
14.0,2.0,800.0,400.0,1.0,0.4333,13,17,0.4941,1.1441,67.08,87.06,30
8.0,2.0,150.0,400.0,0.1,0.4333,13,17,0.4952,1.3805,232.54,281.82,30
8.0,2.0,300.0,400.0,0.1,0.4333,13,17,0.4952,1.3805,232.54,281.82,30
14.0,4.0,800.0,100.0,1.0,0.4333,13,17,0.5197,1.0737,67.08,123.33,30
14.0,4.0,800.0,250.0,1.0,0.4333,13,17,0.5197,1.0737,67.08,123.33,30
14.0,4.0,800.0,400.0,1.0,0.4333,13,17,0.5197,1.0737,67.08,123.33,30
10.0,4.0,300.0,100.0,1.0,0.4333,13,17,0.5266,0.7226,183.3,433.09,30
10.0,4.0,300.0,250.0,1.0,0.4333,13,17,0.5266,0.7226,183.3,433.09,30
10.0,2.0,150.0,250.0,0.5,0.4333,13,17,0.5352,0.8518,339.32,329.61,30
8.0,4.0,150.0,400.0,0.1,0.4333,13,17,0.5372,1.2885,386.32,189.3,30
8.0,4.0,300.0,400.0,0.1,0.4333,13,17,0.5372,1.2885,386.32,189.3,30
8.0,6.0,150.0,250.0,0.5,0.4333,13,17,0.56,0.9413,399.25,559.84,30
10.0,8.0,800.0,100.0,0.3,0.4333,13,17,0.5732,1.5439,313.86,155.15,30
10.0,8.0,800.0,250.0,0.3,0.4333,13,17,0.5732,1.5439,313.86,155.15,30
10.0,8.0,800.0,400.0,0.3,0.4333,13,17,0.5732,1.5439,313.86,155.15,30
8.0,6.0,150.0,250.0,0.3,0.4333,13,17,0.5793,0.9586,397.25,539.17,30
10.0,6.0,500.0,100.0,0.3,0.4333,13,17,0.6135,1.2642,195.54,366.48,30
10.0,6.0,500.0,250.0,0.3,0.4333,13,17,0.6135,1.2642,195.54,366.48,30
10.0,6.0,500.0,400.0,0.3,0.4333,13,17,0.6135,1.2642,195.54,366.48,30
10.0,4.0,150.0,250.0,1.0,0.4333,13,17,0.6166,0.6633,335.96,390.46,30
8.0,6.0,500.0,100.0,0.1,0.4333,13,17,0.6229,1.3603,177.73,423.89,30
8.0,6.0,500.0,250.0,0.1,0.4333,13,17,0.6229,1.3603,177.73,423.89,30
8.0,6.0,500.0,400.0,0.1,0.4333,13,17,0.6229,1.3603,177.73,423.89,30
14.0,6.0,800.0,100.0,1.0,0.4333,13,17,0.6269,1.0322,67.08,230.48,30
14.0,6.0,800.0,250.0,1.0,0.4333,13,17,0.6269,1.0322,67.08,230.48,30
14.0,6.0,800.0,400.0,1.0,0.4333,13,17,0.6269,1.0322,67.08,230.48,30
12.0,4.0,300.0,100.0,1.0,0.4333,13,17,0.6386,0.6606,195.96,433.76,30
12.0,4.0,300.0,250.0,1.0,0.4333,13,17,0.6386,0.6606,195.96,433.76,30
10.0,4.0,150.0,250.0,0.5,0.4333,13,17,0.6694,0.816,503.99,273.15,30
8.0,8.0,500.0,100.0,0.1,0.4333,13,17,0.6745,1.2765,314.84,411.39,30
8.0,8.0,500.0,250.0,0.1,0.4333,13,17,0.6745,1.2765,314.84,411.39,30
8.0,8.0,500.0,400.0,0.1,0.4333,13,17,0.6745,1.2765,314.84,411.39,30
14.0,2.0,500.0,100.0,1.0,0.4333,13,17,0.754,0.822,67.55,357.15,30
14.0,2.0,500.0,250.0,1.0,0.4333,13,17,0.754,0.822,67.55,357.15,30
14.0,2.0,500.0,400.0,1.0,0.4333,13,17,0.754,0.822,67.55,357.15,30
12.0,2.0,300.0,100.0,0.5,0.4333,13,17,0.7554,0.7587,210.17,462.31,30
12.0,2.0,300.0,250.0,0.5,0.4333,13,17,0.7554,0.7587,210.17,462.31,30
14.0,4.0,500.0,100.0,1.0,0.4333,13,17,0.756,0.786,67.55,359.15,30
14.0,4.0,500.0,250.0,1.0,0.4333,13,17,0.756,0.786,67.55,359.15,30
14.0,4.0,500.0,400.0,1.0,0.4333,13,17,0.756,0.786,67.55,359.15,30
10.0,2.0,150.0,100.0,0.5,0.4333,13,17,0.7813,0.7227,337.32,507.34,30
12.0,4.0,150.0,250.0,1.0,0.4333,13,17,0.7906,0.5946,348.63,435.13,30
10.0,6.0,150.0,250.0,0.5,0.4333,13,17,0.792,0.738,337.32,530.43,30
12.0,2.0,150.0,250.0,0.5,0.4333,13,17,0.7933,0.6927,362.84,383.61,30
14.0,6.0,500.0,100.0,1.0,0.4333,13,17,0.8349,0.7762,67.08,571.82,30
14.0,6.0,500.0,250.0,1.0,0.4333,13,17,0.8349,0.7762,67.08,571.82,30
14.0,6.0,500.0,400.0,1.0,0.4333,13,17,0.8349,0.7762,67.08,571.82,30
10.0,8.0,300.0,100.0,1.0,0.4333,13,17,0.8456,0.6262,218.63,814.76,30
10.0,8.0,300.0,250.0,1.0,0.4333,13,17,0.8456,0.6262,218.63,814.76,30
10.0,4.0,500.0,100.0,0.1,0.4333,13,17,0.8538,1.2718,104.04,339.55,30
10.0,4.0,500.0,250.0,0.1,0.4333,13,17,0.8538,1.2718,104.04,339.55,30
10.0,4.0,500.0,400.0,0.1,0.4333,13,17,0.8538,1.2718,104.04,339.55,30
12.0,2.0,300.0,100.0,0.3,0.4333,13,17,0.8641,0.8661,313.15,202.05,30
12.0,2.0,300.0,250.0,0.3,0.4333,13,17,0.8641,0.8661,313.15,202.05,30
10.0,8.0,300.0,100.0,0.5,0.4333,13,17,0.8663,0.7643,219.99,769.38,30
10.0,8.0,300.0,250.0,0.5,0.4333,13,17,0.8663,0.7643,219.99,769.38,30
10.0,2.0,150.0,250.0,0.1,0.4333,13,17,0.9048,0.8861,257.82,301.4,30
10.0,8.0,500.0,100.0,0.1,0.4333,13,17,0.9236,1.0776,257.84,278.38,30
10.0,8.0,500.0,250.0,0.1,0.4333,13,17,0.9236,1.0776,257.84,278.38,30
10.0,8.0,500.0,400.0,0.1,0.4333,13,17,0.9236,1.0776,257.84,278.38,30
12.0,4.0,150.0,250.0,0.5,0.4333,13,17,0.9389,0.5935,362.84,484.48,30
12.0,2.0,150.0,250.0,0.3,0.4333,13,17,0.9407,0.7987,348.48,214.71,30
12.0,2.0,500.0,100.0,0.1,0.4333,13,17,0.9491,1.1478,208.03,193.06,30
12.0,2.0,500.0,250.0,0.1,0.4333,13,17,0.9491,1.1478,208.03,193.06,30
12.0,2.0,500.0,400.0,0.1,0.4333,13,17,0.9491,1.1478,208.03,193.06,30
12.0,4.0,500.0,100.0,0.1,0.4333,13,17,0.9498,1.1084,208.03,193.73,30
12.0,4.0,500.0,250.0,0.1,0.4333,13,17,0.9498,1.1084,208.03,193.73,30
12.0,4.0,500.0,400.0,0.1,0.4333,13,17,0.9498,1.1084,208.03,193.73,30
12.0,4.0,150.0,250.0,0.3,0.4333,13,17,0.9563,0.6523,348.48,224.89,30
10.0,4.0,150.0,250.0,0.1,0.4333,13,17,0.9571,0.7597,311.32,346.2,30
14.0,8.0,800.0,100.0,1.0,0.4333,13,17,0.9616,1.0029,249.53,519.82,30
14.0,8.0,800.0,250.0,1.0,0.4333,13,17,0.9616,1.0029,249.53,519.82,30
14.0,8.0,800.0,400.0,1.0,0.4333,13,17,0.9616,1.0029,249.53,519.82,30
10.0,6.0,300.0,100.0,0.1,0.4333,13,17,0.9765,0.8065,311.99,366.92,30
10.0,6.0,300.0,250.0,0.1,0.4333,13,17,0.9765,0.8065,311.99,366.92,30
12.0,6.0,300.0,100.0,0.5,0.4333,13,17,0.9842,0.6349,210.17,643.82,30
12.0,6.0,300.0,250.0,0.5,0.4333,13,17,0.9842,0.6349,210.17,643.82,30
12.0,6.0,300.0,100.0,0.3,0.4333,13,17,1.0096,0.705,313.15,302.92,30
12.0,6.0,300.0,250.0,0.3,0.4333,13,17,1.0096,0.705,313.15,302.92,30
12.0,8.0,300.0,100.0,1.0,0.4333,13,17,1.0182,0.5862,348.63,716.09,30
12.0,8.0,300.0,250.0,1.0,0.4333,13,17,1.0182,0.5862,348.63,716.09,30
10.0,8.0,300.0,100.0,0.1,0.4333,13,17,1.0237,0.7704,257.99,486.87,30
10.0,8.0,300.0,250.0,0.1,0.4333,13,17,1.0237,0.7704,257.99,486.87,30
12.0,6.0,500.0,100.0,0.1,0.4333,13,17,1.0549,1.0336,208.03,314.24,30
12.0,6.0,500.0,250.0,0.1,0.4333,13,17,1.0549,1.0336,208.03,314.24,30
12.0,6.0,500.0,400.0,0.1,0.4333,13,17,1.0549,1.0336,208.03,314.24,30
14.0,8.0,150.0,400.0,1.0,0.4333,13,17,1.0594,0.6287,249.53,627.71,30
14.0,8.0,300.0,400.0,1.0,0.4333,13,17,1.0594,0.6287,249.53,627.71,30
14.0,2.0,800.0,100.0,0.3,0.4333,13,17,1.0634,1.3567,189.68,87.06,30
14.0,2.0,800.0,250.0,0.3,0.4333,13,17,1.0634,1.3567,189.68,87.06,30
14.0,2.0,800.0,400.0,0.3,0.4333,13,17,1.0634,1.3567,189.68,87.06,30
14.0,4.0,800.0,100.0,0.3,0.4333,13,17,1.0634,1.2707,189.68,87.06,30
