open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
6.0,2.0,500.0,400.0,0.5,0.3333,5,10,0.4187,1.2877,11.49,1041.3,15
6.0,4.0,500.0,100.0,0.5,0.3333,5,10,0.4627,1.165,55.29,1054.63,15
6.0,4.0,500.0,250.0,0.5,0.3333,5,10,0.4627,1.165,55.29,1054.63,15
6.0,4.0,500.0,400.0,0.5,0.3333,5,10,0.4627,1.165,55.29,1054.63,15
6.0,2.0,150.0,400.0,0.3,0.3333,5,10,0.4643,1.3387,54.29,1074.63,15
6.0,2.0,300.0,400.0,0.3,0.3333,5,10,0.4643,1.3387,54.29,1074.63,15
6.0,2.0,150.0,400.0,0.5,0.3333,5,10,0.4667,1.189,55.29,1074.63,15
6.0,2.0,300.0,400.0,0.5,0.3333,5,10,0.4667,1.189,55.29,1074.63,15
6.0,2.0,500.0,100.0,0.3,0.3333,5,10,0.479,1.4627,10.49,1041.3,15
6.0,2.0,500.0,250.0,0.3,0.3333,5,10,0.479,1.4627,10.49,1041.3,15
6.0,2.0,500.0,400.0,0.3,0.3333,5,10,0.479,1.4627,10.49,1041.3,15
6.0,4.0,500.0,100.0,0.3,0.3333,5,10,0.4817,1.3293,54.29,1078.63,15
6.0,4.0,500.0,250.0,0.3,0.3333,5,10,0.4817,1.3293,54.29,1078.63,15
6.0,4.0,500.0,400.0,0.3,0.3333,5,10,0.4817,1.3293,54.29,1078.63,15
6.0,2.0,150.0,400.0,0.1,0.3333,5,10,0.4961,1.2611,55.62,1074.63,15
6.0,2.0,300.0,400.0,0.1,0.3333,5,10,0.4961,1.2611,55.62,1074.63,15
6.0,2.0,500.0,100.0,0.1,0.3333,5,10,0.5055,1.3851,55.62,1041.3,15
6.0,2.0,500.0,250.0,0.1,0.3333,5,10,0.5055,1.3851,55.62,1041.3,15
6.0,2.0,500.0,400.0,0.1,0.3333,5,10,0.5055,1.3851,55.62,1041.3,15
6.0,4.0,150.0,400.0,0.3,0.3333,5,10,0.5105,1.2421,361.85,867.97,15
6.0,4.0,300.0,400.0,0.3,0.3333,5,10,0.5105,1.2421,361.85,867.97,15
6.0,6.0,800.0,100.0,0.1,0.3333,5,10,0.5233,1.4056,59.89,655.66,15
6.0,6.0,800.0,250.0,0.1,0.3333,5,10,0.5233,1.4056,59.89,655.66,15
6.0,6.0,800.0,400.0,0.1,0.3333,5,10,0.5233,1.4056,59.89,655.66,15
6.0,4.0,500.0,100.0,0.1,0.3333,5,10,0.5441,1.2958,55.62,1054.63,15
6.0,4.0,500.0,250.0,0.1,0.3333,5,10,0.5441,1.2958,55.62,1054.63,15
6.0,4.0,500.0,400.0,0.1,0.3333,5,10,0.5441,1.2958,55.62,1054.63,15
6.0,8.0,800.0,100.0,0.5,0.3333,5,10,0.5881,1.2025,15.76,907.31,15
6.0,8.0,800.0,250.0,0.5,0.3333,5,10,0.5881,1.2025,15.76,907.31,15
6.0,8.0,800.0,400.0,0.5,0.3333,5,10,0.5881,1.2025,15.76,907.31,15
6.0,2.0,150.0,250.0,0.5,0.3333,5,10,0.5957,1.0261,670.9,1115.97,15
8.0,2.0,500.0,100.0,0.5,0.3333,5,10,0.6691,1.1581,16.82,965.1,15
8.0,2.0,500.0,250.0,0.5,0.3333,5,10,0.6691,1.1581,16.82,965.1,15
8.0,2.0,500.0,400.0,0.5,0.3333,5,10,0.6691,1.1581,16.82,965.1,15
10.0,4.0,800.0,100.0,0.3,0.3333,5,10,0.6817,0.9827,66.76,593.45,15
10.0,4.0,800.0,250.0,0.3,0.3333,5,10,0.6817,0.9827,66.76,593.45,15
10.0,4.0,800.0,400.0,0.3,0.3333,5,10,0.6817,0.9827,66.76,593.45,15
8.0,2.0,300.0,100.0,0.3,0.3333,5,10,0.6839,0.9155,330.32,1006.43,15
8.0,2.0,300.0,250.0,0.3,0.3333,5,10,0.6839,0.9155,330.32,1006.43,15
6.0,6.0,150.0,400.0,0.5,0.3333,5,10,0.6875,0.9711,364.18,1307.31,15
6.0,6.0,300.0,400.0,0.5,0.3333,5,10,0.6875,0.9711,364.18,1307.31,15
8.0,2.0,500.0,100.0,0.3,0.3333,5,10,0.7028,1.0851,18.49,965.1,15
8.0,2.0,500.0,250.0,0.3,0.3333,5,10,0.7028,1.0851,18.49,965.1,15
8.0,2.0,500.0,400.0,0.3,0.3333,5,10,0.7028,1.0851,18.49,965.1,15
6.0,4.0,300.0,100.0,1.0,0.3333,5,10,0.7177,0.7307,419.12,1541.75,15
6.0,4.0,300.0,250.0,1.0,0.3333,5,10,0.7177,0.7307,419.12,1541.75,15
8.0,2.0,150.0,250.0,0.5,0.3333,5,10,0.7382,0.8885,633.77,1022.43,15
6.0,2.0,150.0,100.0,0.3,0.3333,5,10,0.7414,0.953,364.14,1534.55,15
8.0,2.0,150.0,250.0,0.3,0.3333,5,10,0.7599,0.8249,330.32,1239.77,15
10.0,2.0,150.0,400.0,0.5,0.3333,5,10,0.7827,0.6584,33.09,991.77,15
10.0,2.0,300.0,400.0,0.5,0.3333,5,10,0.7827,0.6584,33.09,991.77,15
6.0,6.0,300.0,100.0,0.5,0.3333,5,10,0.8158,0.8435,295.12,1731.81,15
6.0,6.0,300.0,250.0,0.5,0.3333,5,10,0.8158,0.8435,295.12,1731.81,15
8.0,4.0,300.0,100.0,1.0,0.3333,5,10,0.8428,0.5292,425.79,1541.75,15
8.0,4.0,300.0,250.0,1.0,0.3333,5,10,0.8428,0.5292,425.79,1541.75,15
8.0,8.0,800.0,100.0,1.0,0.3333,5,10,0.8922,0.7612,114.43,1243.08,15
8.0,8.0,800.0,250.0,1.0,0.3333,5,10,0.8922,0.7612,114.43,1243.08,15
8.0,8.0,800.0,400.0,1.0,0.3333,5,10,0.8922,0.7612,114.43,1243.08,15
10.0,2.0,150.0,250.0,1.0,0.3333,5,10,0.9669,0.2466,968.01,869.75,15
6.0,8.0,300.0,100.0,0.3,0.3333,5,10,0.9779,0.8683,448.14,2014.47,15
6.0,8.0,300.0,250.0,0.3,0.3333,5,10,0.9779,0.8683,448.14,2014.47,15
6.0,8.0,300.0,100.0,0.5,0.3333,5,10,0.9909,0.7679,322.47,2257.14,15
6.0,8.0,300.0,250.0,0.5,0.3333,5,10,0.9909,0.7679,322.47,2257.14,15
8.0,2.0,150.0,100.0,0.5,0.3333,5,10,1.0068,0.6878,430.45,1515.69,15
10.0,4.0,500.0,100.0,0.3,0.3333,5,10,1.0177,0.6881,304.09,803.97,15
10.0,4.0,500.0,250.0,0.3,0.3333,5,10,1.0177,0.6881,304.09,803.97,15
10.0,4.0,500.0,400.0,0.3,0.3333,5,10,1.0177,0.6881,304.09,803.97,15
10.0,8.0,800.0,100.0,1.0,0.3333,5,10,1.0413,0.3916,135.77,1305.55,15
10.0,8.0,800.0,250.0,1.0,0.3333,5,10,1.0413,0.3916,135.77,1305.55,15
10.0,8.0,800.0,400.0,1.0,0.3333,5,10,1.0413,0.3916,135.77,1305.55,15
10.0,4.0,300.0,100.0,0.5,0.3333,5,10,1.0973,0.3436,341.99,1393.55,15
10.0,4.0,300.0,250.0,0.5,0.3333,5,10,1.0973,0.3436,341.99,1393.55,15
10.0,4.0,150.0,400.0,0.3,0.3333,5,10,1.1099,0.7015,612.99,635.11,15
10.0,4.0,300.0,400.0,0.3,0.3333,5,10,1.1099,0.7015,612.99,635.11,15
10.0,4.0,300.0,100.0,1.0,0.3333,5,10,1.12,0.2263,657.99,1192.21,15
10.0,4.0,300.0,250.0,1.0,0.3333,5,10,1.12,0.2263,657.99,1192.21,15
12.0,2.0,800.0,100.0,0.5,0.3333,5,10,1.129,0.5686,408.66,293.65,15
12.0,2.0,800.0,250.0,0.5,0.3333,5,10,1.129,0.5686,408.66,293.65,15
12.0,2.0,800.0,400.0,0.5,0.3333,5,10,1.129,0.5686,408.66,293.65,15
10.0,6.0,500.0,100.0,1.0,0.3333,5,10,1.1693,0.257,43.77,1454.88,15
10.0,6.0,500.0,250.0,1.0,0.3333,5,10,1.1693,0.257,43.77,1454.88,15
10.0,6.0,500.0,400.0,1.0,0.3333,5,10,1.1693,0.257,43.77,1454.88,15
12.0,4.0,800.0,100.0,0.5,0.3333,5,10,1.173,0.4313,408.66,360.32,15
12.0,4.0,800.0,250.0,0.5,0.3333,5,10,1.173,0.4313,408.66,360.32,15
12.0,4.0,800.0,400.0,0.5,0.3333,5,10,1.173,0.4313,408.66,360.32,15
10.0,6.0,500.0,100.0,0.3,0.3333,5,10,1.1784,0.6474,304.09,1025.97,15
10.0,6.0,500.0,250.0,0.3,0.3333,5,10,1.1784,0.6474,304.09,1025.97,15
10.0,6.0,500.0,400.0,0.3,0.3333,5,10,1.1784,0.6474,304.09,1025.97,15
10.0,8.0,800.0,100.0,0.3,0.3333,5,10,1.1792,0.8362,540.99,748.44,15
10.0,8.0,800.0,250.0,0.3,0.3333,5,10,1.1792,0.8362,540.99,748.44,15
10.0,8.0,800.0,400.0,0.3,0.3333,5,10,1.1792,0.8362,540.99,748.44,15
10.0,6.0,150.0,400.0,1.0,0.3333,5,10,1.184,0.2103,445.99,1310.88,15
10.0,6.0,300.0,400.0,1.0,0.3333,5,10,1.184,0.2103,445.99,1310.88,15
12.0,2.0,150.0,400.0,0.5,0.3333,5,10,1.3623,0.2366,408.66,821.3,15
12.0,2.0,300.0,400.0,0.5,0.3333,5,10,1.3623,0.2366,408.66,821.3,15
12.0,6.0,800.0,100.0,0.5,0.3333,5,10,1.3671,0.3748,408.66,554.43,15
12.0,6.0,800.0,250.0,0.5,0.3333,5,10,1.3671,0.3748,408.66,554.43,15
